transaction_id,from_account,to_account,amount,transaction_type,timestamp,from_node,to_node,status
TX009255,ACC0170,ACC0724,605.71,TRANSFER,2024-01-07 10:15:00,C,B,PENDING
TX009256,ACC0484,ACC0945,840.67,TRANSFER,2024-01-07 10:16:00,B,A,PENDING
TX009257,ACC0542,ACC0693,4337.47,TRANSFER,2024-01-07 10:17:00,C,A,PENDING
TX009258,ACC0455,ACC0536,3725.94,TRANSFER,2024-01-07 10:18:00,C,C,PENDING
TX009259,ACC0483,ACC0141,3899.15,TRANSFER,2024-01-07 10:19:00,A,A,PENDING
TX009260,ACC0614,ACC0779,290.63,TRANSFER,2024-01-07 10:20:00,C,C,PENDING
TX009261,ACC0233,ACC0480,568.64,TRANSFER,2024-01-07 10:21:00,C,A,PENDING
TX009262,ACC0426,ACC0109,2139.49,TRANSFER,2024-01-07 10:22:00,A,B,PENDING
TX009263,ACC0566,ACC0707,2564.81,TRANSFER,2024-01-07 10:23:00,C,C,PENDING
TX009264,ACC0798,ACC0631,2355.21,TRANSFER,2024-01-07 10:24:00,A,B,PENDING
TX009265,ACC0855,ACC0159,657.59,TRANSFER,2024-01-07 10:25:00,A,A,PENDING
TX009266,ACC0208,ACC0694,2982.65,TRANSFER,2024-01-07 10:26:00,B,B,PENDING
TX009267,ACC0777,ACC0603,3172.38,TRANSFER,2024-01-07 10:27:00,A,A,PENDING
TX009268,ACC0394,ACC0258,2410.8,TRANSFER,2024-01-07 10:28:00,B,A,PENDING
TX009269,ACC0794,ACC0124,2682.01,TRANSFER,2024-01-07 10:29:00,C,B,PENDING
TX009270,ACC0497,ACC0347,4189.13,TRANSFER,2024-01-07 10:30:00,C,C,PENDING
TX009271,ACC0042,ACC0459,4392.75,TRANSFER,2024-01-07 10:31:00,A,A,PENDING
TX009272,ACC0574,ACC0885,539.15,TRANSFER,2024-01-07 10:32:00,B,A,PENDING
TX009273,ACC0925,ACC0008,918.49,TRANSFER,2024-01-07 10:33:00,B,C,PENDING
TX009274,ACC0294,ACC0561,84.47,TRANSFER,2024-01-07 10:34:00,A,A,PENDING
TX009275,ACC0741,ACC0734,2749.71,TRANSFER,2024-01-07 10:35:00,A,C,PENDING
TX009276,ACC0804,ACC0361,2332.96,TRANSFER,2024-01-07 10:36:00,A,B,PENDING
TX009277,ACC0994,ACC0513,167.07,TRANSFER,2024-01-07 10:37:00,B,A,PENDING
TX009278,ACC0174,ACC0667,1291.9,TRANSFER,2024-01-07 10:38:00,A,B,PENDING
TX009279,ACC0889,ACC0301,978.83,TRANSFER,2024-01-07 10:39:00,B,B,PENDING
TX009280,ACC0787,ACC0139,1074.3,TRANSFER,2024-01-07 10:40:00,B,B,PENDING
TX009281,ACC0405,ACC0988,939.25,TRANSFER,2024-01-07 10:41:00,A,B,PENDING
TX009282,ACC0994,ACC0845,616.49,TRANSFER,2024-01-07 10:42:00,B,C,PENDING
TX009283,ACC0600,ACC0039,3948.82,TRANSFER,2024-01-07 10:43:00,A,A,PENDING
TX009284,ACC0394,ACC0617,3347.76,TRANSFER,2024-01-07 10:44:00,B,C,PENDING
TX009285,ACC0392,ACC0565,1768.53,TRANSFER,2024-01-07 10:45:00,C,B,PENDING
TX009286,ACC0467,ACC0266,1998.07,TRANSFER,2024-01-07 10:46:00,C,C,PENDING
TX009287,ACC0484,ACC0021,1950.78,TRANSFER,2024-01-07 10:47:00,B,A,PENDING
TX009288,ACC0454,ACC0699,3416.37,TRANSFER,2024-01-07 10:48:00,B,A,PENDING
TX009289,ACC0068,ACC0448,3102.52,TRANSFER,2024-01-07 10:49:00,C,B,PENDING
TX009290,ACC0122,ACC0252,2894.54,TRANSFER,2024-01-07 10:50:00,C,A,PENDING
TX009291,ACC0937,ACC0954,1829.74,TRANSFER,2024-01-07 10:51:00,B,A,PENDING
TX009292,ACC0767,ACC0963,4388.58,TRANSFER,2024-01-07 10:52:00,C,A,PENDING
TX009293,ACC0146,ACC0092,1616.05,TRANSFER,2024-01-07 10:53:00,C,C,PENDING
TX009294,ACC0754,ACC0119,4195.26,TRANSFER,2024-01-07 10:54:00,B,C,PENDING
TX009295,ACC0917,ACC0306,4119.02,TRANSFER,2024-01-07 10:55:00,C,A,PENDING
TX009296,ACC0398,ACC0075,32.01,TRANSFER,2024-01-07 10:56:00,C,A,PENDING
TX009297,ACC0951,ACC0010,1095.75,TRANSFER,2024-01-07 10:57:00,A,B,PENDING
TX009298,ACC0373,ACC0048,4896.33,TRANSFER,2024-01-07 10:58:00,B,A,PENDING
TX009299,ACC0978,ACC0833,3247.4,TRANSFER,2024-01-07 10:59:00,A,C,PENDING
TX009300,ACC0786,ACC0265,4465.01,TRANSFER,2024-01-07 11:00:00,A,B,PENDING
TX009301,ACC0161,ACC0289,4244.19,TRANSFER,2024-01-07 11:01:00,C,B,PENDING
TX009302,ACC0720,ACC0767,3477.24,TRANSFER,2024-01-07 11:02:00,A,C,PENDING
TX009303,ACC0635,ACC0552,4329.86,TRANSFER,2024-01-07 11:03:00,C,A,PENDING
TX009304,ACC0592,ACC0141,1449.91,TRANSFER,2024-01-07 11:04:00,B,A,PENDING
TX009305,ACC0876,ACC0300,2521.91,TRANSFER,2024-01-07 11:05:00,A,A,PENDING
TX009306,ACC0226,ACC0025,60.99,TRANSFER,2024-01-07 11:06:00,B,B,PENDING
TX009307,ACC0935,ACC0110,3695.57,TRANSFER,2024-01-07 11:07:00,C,C,PENDING
TX009308,ACC0616,ACC0829,4049.35,TRANSFER,2024-01-07 11:08:00,B,B,PENDING
TX009309,ACC0834,ACC0016,1588.8,TRANSFER,2024-01-07 11:09:00,A,B,PENDING
TX009310,ACC0235,ACC0048,745.33,TRANSFER,2024-01-07 11:10:00,B,A,PENDING
TX009311,ACC0378,ACC0934,365.63,TRANSFER,2024-01-07 11:11:00,A,B,PENDING
TX009312,ACC0488,ACC0737,1829.99,TRANSFER,2024-01-07 11:12:00,C,C,PENDING
TX009313,ACC0827,ACC0732,2754.75,TRANSFER,2024-01-07 11:13:00,C,A,PENDING
TX009314,ACC0398,ACC0716,1461.1,TRANSFER,2024-01-07 11:14:00,C,C,PENDING
TX009315,ACC0731,ACC0814,1232.89,TRANSFER,2024-01-07 11:15:00,C,B,PENDING
TX009316,ACC0684,ACC0889,4679.23,TRANSFER,2024-01-07 11:16:00,A,B,PENDING
TX009317,ACC0884,ACC0338,1171.04,TRANSFER,2024-01-07 11:17:00,C,C,PENDING
TX009318,ACC0564,ACC0093,476.43,TRANSFER,2024-01-07 11:18:00,A,A,PENDING
TX009319,ACC0334,ACC0018,4102.73,TRANSFER,2024-01-07 11:19:00,B,A,PENDING
TX009320,ACC0902,ACC0780,1387.93,TRANSFER,2024-01-07 11:20:00,C,A,PENDING
TX009321,ACC0511,ACC0431,1305.29,TRANSFER,2024-01-07 11:21:00,B,C,PENDING
TX009322,ACC0160,ACC0503,2532.77,TRANSFER,2024-01-07 11:22:00,B,C,PENDING
TX009323,ACC0828,ACC0600,3938.32,TRANSFER,2024-01-07 11:23:00,A,A,PENDING
TX009324,ACC0877,ACC0983,620.17,TRANSFER,2024-01-07 11:24:00,B,C,PENDING
TX009325,ACC0484,ACC0253,2763.53,TRANSFER,2024-01-07 11:25:00,B,B,PENDING
TX009326,ACC0329,ACC0763,3826.94,TRANSFER,2024-01-07 11:26:00,C,B,PENDING
TX009327,ACC0885,ACC0114,692.71,TRANSFER,2024-01-07 11:27:00,A,A,PENDING
TX009328,ACC0789,ACC0079,4530.11,TRANSFER,2024-01-07 11:28:00,A,B,PENDING
TX009329,ACC0930,ACC0505,1654.28,TRANSFER,2024-01-07 11:29:00,A,B,PENDING
TX009330,ACC0101,ACC0138,1178.71,TRANSFER,2024-01-07 11:30:00,C,A,PENDING
TX009331,ACC0382,ACC0784,2818.31,TRANSFER,2024-01-07 11:31:00,B,B,PENDING
TX009332,ACC0519,ACC0101,1713.42,TRANSFER,2024-01-07 11:32:00,A,C,PENDING
TX009333,ACC0266,ACC0159,1888.14,TRANSFER,2024-01-07 11:33:00,C,A,PENDING
TX009334,ACC0962,ACC0655,237.62,TRANSFER,2024-01-07 11:34:00,C,B,PENDING
TX009335,ACC0688,ACC0832,2996.8,TRANSFER,2024-01-07 11:35:00,B,B,PENDING
TX009336,ACC0165,ACC0233,3674.42,TRANSFER,2024-01-07 11:36:00,A,C,PENDING
TX009337,ACC0020,ACC0158,1485.22,TRANSFER,2024-01-07 11:37:00,C,C,PENDING
TX009338,ACC0300,ACC0446,3794.31,TRANSFER,2024-01-07 11:38:00,A,C,PENDING
TX009339,ACC0863,ACC0379,3860.79,TRANSFER,2024-01-07 11:39:00,C,B,PENDING
TX009340,ACC0433,ACC0792,2318.25,TRANSFER,2024-01-07 11:40:00,B,A,PENDING
TX009341,ACC0145,ACC0038,1796.93,TRANSFER,2024-01-07 11:41:00,B,C,PENDING
TX009342,ACC0453,ACC0105,146.31,TRANSFER,2024-01-07 11:42:00,A,A,PENDING
TX009343,ACC0209,ACC0063,4136.28,TRANSFER,2024-01-07 11:43:00,C,A,PENDING
TX009344,ACC0475,ACC0126,1814.65,TRANSFER,2024-01-07 11:44:00,B,A,PENDING
TX009345,ACC0825,ACC0270,3775.95,TRANSFER,2024-01-07 11:45:00,A,A,PENDING
TX009346,ACC0493,ACC0545,4974.59,TRANSFER,2024-01-07 11:46:00,B,C,PENDING
TX009347,ACC0771,ACC0236,2410.96,TRANSFER,2024-01-07 11:47:00,A,C,PENDING
TX009348,ACC0741,ACC0063,1090.4,TRANSFER,2024-01-07 11:48:00,A,A,PENDING
TX009349,ACC0499,ACC0326,1541.41,TRANSFER,2024-01-07 11:49:00,B,C,PENDING
TX009350,ACC0234,ACC0543,89.57,TRANSFER,2024-01-07 11:50:00,A,A,PENDING
TX009351,ACC0191,ACC0910,2217.08,TRANSFER,2024-01-07 11:51:00,C,B,PENDING
TX009352,ACC0842,ACC0075,4204.28,TRANSFER,2024-01-07 11:52:00,C,A,PENDING
TX009353,ACC0516,ACC0867,1628.34,TRANSFER,2024-01-07 11:53:00,A,A,PENDING
TX009354,ACC0471,ACC0688,913.53,TRANSFER,2024-01-07 11:54:00,A,B,PENDING
TX009355,ACC0052,ACC0166,2817.49,TRANSFER,2024-01-07 11:55:00,B,B,PENDING
TX009356,ACC0341,ACC0266,3855.18,TRANSFER,2024-01-07 11:56:00,C,C,PENDING
TX009357,ACC0404,ACC0702,2645.11,TRANSFER,2024-01-07 11:57:00,C,A,PENDING
TX009358,ACC0152,ACC0915,2259.83,TRANSFER,2024-01-07 11:58:00,C,A,PENDING
TX009359,ACC0569,ACC0529,4171.19,TRANSFER,2024-01-07 11:59:00,C,B,PENDING
TX009360,ACC0047,ACC0460,2088.93,TRANSFER,2024-01-07 12:00:00,C,B,PENDING
TX009361,ACC0257,ACC0140,61.33,TRANSFER,2024-01-07 12:01:00,C,C,PENDING
TX009362,ACC0669,ACC0914,1892.46,TRANSFER,2024-01-07 12:02:00,A,C,PENDING
TX009363,ACC0212,ACC0148,2396.39,TRANSFER,2024-01-07 12:03:00,C,B,PENDING
TX009364,ACC0070,ACC0881,4175.83,TRANSFER,2024-01-07 12:04:00,B,C,PENDING
TX009365,ACC0212,ACC0966,1697.9,TRANSFER,2024-01-07 12:05:00,C,A,PENDING
TX009366,ACC0745,ACC0562,4834.81,TRANSFER,2024-01-07 12:06:00,B,B,PENDING
TX009367,ACC0411,ACC0488,2093.67,TRANSFER,2024-01-07 12:07:00,A,C,PENDING
TX009368,ACC0142,ACC0367,3022.67,TRANSFER,2024-01-07 12:08:00,B,B,PENDING
TX009369,ACC0224,ACC0915,2649.78,TRANSFER,2024-01-07 12:09:00,C,A,PENDING
TX009370,ACC0740,ACC0517,4181.12,TRANSFER,2024-01-07 12:10:00,C,B,PENDING
TX009371,ACC0622,ACC0054,2038.12,TRANSFER,2024-01-07 12:11:00,B,A,PENDING
TX009372,ACC0688,ACC0711,160.75,TRANSFER,2024-01-07 12:12:00,B,A,PENDING
TX009373,ACC0270,ACC0530,4593.43,TRANSFER,2024-01-07 12:13:00,A,C,PENDING
TX009374,ACC0536,ACC0403,2960.7,TRANSFER,2024-01-07 12:14:00,C,B,PENDING
TX009375,ACC0240,ACC0181,297.1,TRANSFER,2024-01-07 12:15:00,A,B,PENDING
TX009376,ACC0343,ACC0799,1858.88,TRANSFER,2024-01-07 12:16:00,B,B,PENDING
TX009377,ACC0241,ACC0266,40.07,TRANSFER,2024-01-07 12:17:00,B,C,PENDING
TX009378,ACC0808,ACC0027,3439.65,TRANSFER,2024-01-07 12:18:00,B,A,PENDING
TX009379,ACC0967,ACC0855,3023.88,TRANSFER,2024-01-07 12:19:00,B,A,PENDING
TX009380,ACC0149,ACC0486,1008.07,TRANSFER,2024-01-07 12:20:00,C,A,PENDING
TX009381,ACC0429,ACC0761,428.2,TRANSFER,2024-01-07 12:21:00,A,C,PENDING
TX009382,ACC0927,ACC0336,2984.94,TRANSFER,2024-01-07 12:22:00,A,A,PENDING
TX009383,ACC0461,ACC0440,4758.21,TRANSFER,2024-01-07 12:23:00,C,C,PENDING
TX009384,ACC0796,ACC0010,1578.21,TRANSFER,2024-01-07 12:24:00,B,B,PENDING
TX009385,ACC0699,ACC0672,3691.95,TRANSFER,2024-01-07 12:25:00,A,A,PENDING
TX009386,ACC0422,ACC0462,298.29,TRANSFER,2024-01-07 12:26:00,C,A,PENDING
TX009387,ACC0486,ACC0513,2980.94,TRANSFER,2024-01-07 12:27:00,A,A,PENDING
TX009388,ACC0475,ACC0512,3556.29,TRANSFER,2024-01-07 12:28:00,B,C,PENDING
TX009389,ACC0353,ACC0261,802.34,TRANSFER,2024-01-07 12:29:00,C,A,PENDING
TX009390,ACC0871,ACC0079,2937.62,TRANSFER,2024-01-07 12:30:00,B,B,PENDING
TX009391,ACC0884,ACC0029,1213.79,TRANSFER,2024-01-07 12:31:00,C,C,PENDING
TX009392,ACC0801,ACC0540,1305.76,TRANSFER,2024-01-07 12:32:00,A,A,PENDING
TX009393,ACC0866,ACC0186,2389.52,TRANSFER,2024-01-07 12:33:00,C,A,PENDING
TX009394,ACC0881,ACC0413,3750.4,TRANSFER,2024-01-07 12:34:00,C,C,PENDING
TX009395,ACC0134,ACC0467,3645.93,TRANSFER,2024-01-07 12:35:00,C,C,PENDING
TX009396,ACC0185,ACC0062,3533.77,TRANSFER,2024-01-07 12:36:00,C,C,PENDING
TX009397,ACC0180,ACC0967,3220.89,TRANSFER,2024-01-07 12:37:00,A,B,PENDING
TX009398,ACC0494,ACC0106,541.02,TRANSFER,2024-01-07 12:38:00,C,B,PENDING
TX009399,ACC0077,ACC0856,2329.29,TRANSFER,2024-01-07 12:39:00,C,B,PENDING
TX009400,ACC0380,ACC0667,4436.17,TRANSFER,2024-01-07 12:40:00,C,B,PENDING
TX009401,ACC0437,ACC0622,612.25,TRANSFER,2024-01-07 12:41:00,C,B,PENDING
TX009402,ACC0504,ACC0110,2120.44,TRANSFER,2024-01-07 12:42:00,A,C,PENDING
TX009403,ACC0059,ACC0799,1479.69,TRANSFER,2024-01-07 12:43:00,C,B,PENDING
TX009404,ACC0632,ACC0905,2720.54,TRANSFER,2024-01-07 12:44:00,C,C,PENDING
TX009405,ACC0117,ACC0296,1348.34,TRANSFER,2024-01-07 12:45:00,A,C,PENDING
TX009406,ACC0566,ACC0414,2889.85,TRANSFER,2024-01-07 12:46:00,C,A,PENDING
TX009407,ACC0239,ACC0034,1880.24,TRANSFER,2024-01-07 12:47:00,C,B,PENDING
TX009408,ACC0963,ACC0107,4179.37,TRANSFER,2024-01-07 12:48:00,A,C,PENDING
TX009409,ACC0979,ACC0593,49.24,TRANSFER,2024-01-07 12:49:00,B,C,PENDING
TX009410,ACC0599,ACC0878,4034.29,TRANSFER,2024-01-07 12:50:00,C,C,PENDING
TX009411,ACC0192,ACC0031,4493.46,TRANSFER,2024-01-07 12:51:00,A,B,PENDING
TX009412,ACC0765,ACC0424,4974.56,TRANSFER,2024-01-07 12:52:00,A,B,PENDING
TX009413,ACC0583,ACC0814,2752.47,TRANSFER,2024-01-07 12:53:00,B,B,PENDING
TX009414,ACC0098,ACC0912,1338.04,TRANSFER,2024-01-07 12:54:00,C,A,PENDING
TX009415,ACC0695,ACC0408,1350.5,TRANSFER,2024-01-07 12:55:00,C,A,PENDING
TX009416,ACC0849,ACC0080,312.14,TRANSFER,2024-01-07 12:56:00,A,C,PENDING
TX009417,ACC0560,ACC0026,4343.07,TRANSFER,2024-01-07 12:57:00,C,C,PENDING
TX009418,ACC0462,ACC0476,4418.85,TRANSFER,2024-01-07 12:58:00,A,C,PENDING
TX009419,ACC0778,ACC0020,4608.74,TRANSFER,2024-01-07 12:59:00,B,C,PENDING
TX009420,ACC0826,ACC0083,2006.31,TRANSFER,2024-01-07 13:00:00,B,C,PENDING
TX009421,ACC0199,ACC0457,4436.6,TRANSFER,2024-01-07 13:01:00,B,B,PENDING
TX009422,ACC0041,ACC0910,1718.74,TRANSFER,2024-01-07 13:02:00,C,B,PENDING
TX009423,ACC0012,ACC0964,174.16,TRANSFER,2024-01-07 13:03:00,A,B,PENDING
TX009424,ACC0598,ACC0204,1051.31,TRANSFER,2024-01-07 13:04:00,B,A,PENDING
TX009425,ACC0424,ACC0856,2299.6,TRANSFER,2024-01-07 13:05:00,B,B,PENDING
TX009426,ACC0260,ACC0939,1405.52,TRANSFER,2024-01-07 13:06:00,C,A,PENDING
TX009427,ACC0592,ACC0230,4265.53,TRANSFER,2024-01-07 13:07:00,B,C,PENDING
TX009428,ACC0884,ACC0828,2208.44,TRANSFER,2024-01-07 13:08:00,C,A,PENDING
TX009429,ACC0577,ACC0286,3914.77,TRANSFER,2024-01-07 13:09:00,B,B,PENDING
TX009430,ACC0444,ACC0248,4580.24,TRANSFER,2024-01-07 13:10:00,A,C,PENDING
TX009431,ACC0006,ACC0553,1119.24,TRANSFER,2024-01-07 13:11:00,A,B,PENDING
TX009432,ACC0577,ACC0034,3709.75,TRANSFER,2024-01-07 13:12:00,B,B,PENDING
TX009433,ACC0775,ACC0952,1632.23,TRANSFER,2024-01-07 13:13:00,B,B,PENDING
TX009434,ACC0063,ACC0161,4406.07,TRANSFER,2024-01-07 13:14:00,A,C,PENDING
TX009435,ACC0631,ACC0747,3067.61,TRANSFER,2024-01-07 13:15:00,B,A,PENDING
TX009436,ACC0564,ACC0333,552.54,TRANSFER,2024-01-07 13:16:00,A,A,PENDING
TX009437,ACC0619,ACC0225,3693.42,TRANSFER,2024-01-07 13:17:00,B,A,PENDING
TX009438,ACC0231,ACC0131,2315.47,TRANSFER,2024-01-07 13:18:00,A,C,PENDING
TX009439,ACC0162,ACC0777,2471.35,TRANSFER,2024-01-07 13:19:00,A,A,PENDING
TX009440,ACC0554,ACC0882,444.16,TRANSFER,2024-01-07 13:20:00,C,A,PENDING
TX009441,ACC0917,ACC0587,598.19,TRANSFER,2024-01-07 13:21:00,C,C,PENDING
TX009442,ACC0397,ACC0228,1746.83,TRANSFER,2024-01-07 13:22:00,B,A,PENDING
TX009443,ACC0049,ACC0306,4874.95,TRANSFER,2024-01-07 13:23:00,B,A,PENDING
TX009444,ACC0577,ACC0837,2151.9,TRANSFER,2024-01-07 13:24:00,B,A,PENDING
TX009445,ACC0129,ACC0851,2157.93,TRANSFER,2024-01-07 13:25:00,A,C,PENDING
TX009446,ACC0430,ACC0464,1981.71,TRANSFER,2024-01-07 13:26:00,B,C,PENDING
TX009447,ACC0340,ACC0844,866.51,TRANSFER,2024-01-07 13:27:00,B,B,PENDING
TX009448,ACC0884,ACC0171,2769.29,TRANSFER,2024-01-07 13:28:00,C,A,PENDING
TX009449,ACC0312,ACC0365,4886.38,TRANSFER,2024-01-07 13:29:00,A,C,PENDING
TX009450,ACC0603,ACC0501,1331.23,TRANSFER,2024-01-07 13:30:00,A,A,PENDING
TX009451,ACC0767,ACC0642,2936.06,TRANSFER,2024-01-07 13:31:00,C,A,PENDING
TX009452,ACC0024,ACC0464,3616.7,TRANSFER,2024-01-07 13:32:00,A,C,PENDING
TX009453,ACC0518,ACC0880,2735.2,TRANSFER,2024-01-07 13:33:00,C,B,PENDING
TX009454,ACC0309,ACC0836,23.92,TRANSFER,2024-01-07 13:34:00,A,C,PENDING
TX009455,ACC0767,ACC0508,4968.65,TRANSFER,2024-01-07 13:35:00,C,B,PENDING
TX009456,ACC0772,ACC0423,4233.97,TRANSFER,2024-01-07 13:36:00,B,A,PENDING
TX009457,ACC0023,ACC0174,232.53,TRANSFER,2024-01-07 13:37:00,C,A,PENDING
TX009458,ACC0011,ACC0682,3577.19,TRANSFER,2024-01-07 13:38:00,C,B,PENDING
TX009459,ACC0106,ACC0579,4799.55,TRANSFER,2024-01-07 13:39:00,B,A,PENDING
TX009460,ACC0865,ACC0176,2979.16,TRANSFER,2024-01-07 13:40:00,B,C,PENDING
TX009461,ACC0170,ACC0191,3860.52,TRANSFER,2024-01-07 13:41:00,C,C,PENDING
TX009462,ACC0926,ACC0381,3885.38,TRANSFER,2024-01-07 13:42:00,C,A,PENDING
TX009463,ACC0968,ACC0307,4411.76,TRANSFER,2024-01-07 13:43:00,C,B,PENDING
TX009464,ACC0244,ACC0635,172.55,TRANSFER,2024-01-07 13:44:00,B,C,PENDING
TX009465,ACC0266,ACC0556,2866.39,TRANSFER,2024-01-07 13:45:00,C,B,PENDING
TX009466,ACC0036,ACC0599,1133.6,TRANSFER,2024-01-07 13:46:00,A,C,PENDING
TX009467,ACC0921,ACC0161,1748.99,TRANSFER,2024-01-07 13:47:00,A,C,PENDING
TX009468,ACC0198,ACC0254,1039.39,TRANSFER,2024-01-07 13:48:00,A,C,PENDING
TX009469,ACC0007,ACC0981,847.19,TRANSFER,2024-01-07 13:49:00,B,A,PENDING
TX009470,ACC0367,ACC0069,213.28,TRANSFER,2024-01-07 13:50:00,B,A,PENDING
TX009471,ACC0830,ACC0384,4530.28,TRANSFER,2024-01-07 13:51:00,C,A,PENDING
TX009472,ACC0825,ACC0340,1726.82,TRANSFER,2024-01-07 13:52:00,A,B,PENDING
TX009473,ACC0997,ACC0061,576.48,TRANSFER,2024-01-07 13:53:00,B,B,PENDING
TX009474,ACC0906,ACC0747,1138.95,TRANSFER,2024-01-07 13:54:00,A,A,PENDING
TX009475,ACC0346,ACC0291,1649.52,TRANSFER,2024-01-07 13:55:00,B,A,PENDING
TX009476,ACC0736,ACC0700,4488.34,TRANSFER,2024-01-07 13:56:00,B,B,PENDING
TX009477,ACC0232,ACC0876,2030.05,TRANSFER,2024-01-07 13:57:00,B,A,PENDING
TX009478,ACC0517,ACC0833,2776.38,TRANSFER,2024-01-07 13:58:00,B,C,PENDING
TX009479,ACC0574,ACC0292,3478.76,TRANSFER,2024-01-07 13:59:00,B,B,PENDING
TX009480,ACC0214,ACC0639,976.27,TRANSFER,2024-01-07 14:00:00,B,A,PENDING
TX009481,ACC0795,ACC0252,971.81,TRANSFER,2024-01-07 14:01:00,A,A,PENDING
TX009482,ACC0167,ACC0302,4250.51,TRANSFER,2024-01-07 14:02:00,C,C,PENDING
TX009483,ACC0404,ACC0942,824.42,TRANSFER,2024-01-07 14:03:00,C,A,PENDING
TX009484,ACC0437,ACC0136,46.14,TRANSFER,2024-01-07 14:04:00,C,B,PENDING
TX009485,ACC0551,ACC0028,1740.63,TRANSFER,2024-01-07 14:05:00,C,B,PENDING
TX009486,ACC0765,ACC0759,2696.45,TRANSFER,2024-01-07 14:06:00,A,A,PENDING
TX009487,ACC0661,ACC0237,621.02,TRANSFER,2024-01-07 14:07:00,B,A,PENDING
TX009488,ACC0852,ACC0990,3945.41,TRANSFER,2024-01-07 14:08:00,A,A,PENDING
TX009489,ACC0771,ACC0277,461.42,TRANSFER,2024-01-07 14:09:00,A,B,PENDING
TX009490,ACC0901,ACC0594,297.09,TRANSFER,2024-01-07 14:10:00,B,A,PENDING
TX009491,ACC0799,ACC0342,3759.27,TRANSFER,2024-01-07 14:11:00,B,A,PENDING
TX009492,ACC0403,ACC0321,4539.29,TRANSFER,2024-01-07 14:12:00,B,A,PENDING
TX009493,ACC0627,ACC0616,3077.79,TRANSFER,2024-01-07 14:13:00,A,B,PENDING
TX009494,ACC0975,ACC0058,598.34,TRANSFER,2024-01-07 14:14:00,A,B,PENDING
TX009495,ACC0249,ACC0991,2487.1,TRANSFER,2024-01-07 14:15:00,A,B,PENDING
TX009496,ACC0203,ACC0078,2410.8,TRANSFER,2024-01-07 14:16:00,C,A,PENDING
TX009497,ACC0317,ACC0603,1864.76,TRANSFER,2024-01-07 14:17:00,C,A,PENDING
TX009498,ACC0164,ACC0068,4533.01,TRANSFER,2024-01-07 14:18:00,C,C,PENDING
TX009499,ACC0394,ACC0187,2980.53,TRANSFER,2024-01-07 14:19:00,B,B,PENDING
TX009500,ACC0888,ACC0275,3208.18,TRANSFER,2024-01-07 14:20:00,A,C,PENDING
TX009501,ACC0580,ACC0209,4509.42,TRANSFER,2024-01-07 14:21:00,B,C,PENDING
TX009502,ACC0351,ACC0638,4930.06,TRANSFER,2024-01-07 14:22:00,A,C,PENDING
TX009503,ACC0101,ACC0601,670.87,TRANSFER,2024-01-07 14:23:00,C,B,PENDING
TX009504,ACC0406,ACC0458,389.31,TRANSFER,2024-01-07 14:24:00,B,C,PENDING
TX009505,ACC0235,ACC0103,2413.27,TRANSFER,2024-01-07 14:25:00,B,B,PENDING
TX009506,ACC0238,ACC0740,2009.9,TRANSFER,2024-01-07 14:26:00,B,C,PENDING
TX009507,ACC0967,ACC0434,4276.3,TRANSFER,2024-01-07 14:27:00,B,C,PENDING
TX009508,ACC0281,ACC0485,1599.32,TRANSFER,2024-01-07 14:28:00,C,C,PENDING
TX009509,ACC0684,ACC0874,2548.39,TRANSFER,2024-01-07 14:29:00,A,B,PENDING
TX009510,ACC0940,ACC0409,1266.85,TRANSFER,2024-01-07 14:30:00,B,B,PENDING
TX009511,ACC0106,ACC0919,4529.47,TRANSFER,2024-01-07 14:31:00,B,B,PENDING
TX009512,ACC0719,ACC0027,4452.88,TRANSFER,2024-01-07 14:32:00,C,A,PENDING
TX009513,ACC0436,ACC0124,2248.36,TRANSFER,2024-01-07 14:33:00,B,B,PENDING
TX009514,ACC0785,ACC0235,141.98,TRANSFER,2024-01-07 14:34:00,C,B,PENDING
TX009515,ACC0585,ACC0608,800.11,TRANSFER,2024-01-07 14:35:00,A,C,PENDING
TX009516,ACC0760,ACC0901,2669.9,TRANSFER,2024-01-07 14:36:00,B,B,PENDING
TX009517,ACC0276,ACC0323,4374.05,TRANSFER,2024-01-07 14:37:00,A,C,PENDING
TX009518,ACC0277,ACC0063,963.35,TRANSFER,2024-01-07 14:38:00,B,A,PENDING
TX009519,ACC0723,ACC0109,323.35,TRANSFER,2024-01-07 14:39:00,A,B,PENDING
TX009520,ACC0708,ACC0236,4301.7,TRANSFER,2024-01-07 14:40:00,A,C,PENDING
TX009521,ACC0364,ACC0011,1595.8,TRANSFER,2024-01-07 14:41:00,B,C,PENDING
TX009522,ACC0278,ACC0215,3601.78,TRANSFER,2024-01-07 14:42:00,C,C,PENDING
TX009523,ACC0143,ACC0103,2913.61,TRANSFER,2024-01-07 14:43:00,C,B,PENDING
TX009524,ACC0108,ACC0307,1196.44,TRANSFER,2024-01-07 14:44:00,A,B,PENDING
TX009525,ACC0862,ACC0051,2591.95,TRANSFER,2024-01-07 14:45:00,B,A,PENDING
TX009526,ACC0453,ACC0497,4587.45,TRANSFER,2024-01-07 14:46:00,A,C,PENDING
TX009527,ACC0473,ACC0654,706.89,TRANSFER,2024-01-07 14:47:00,C,A,PENDING
TX009528,ACC0478,ACC0620,4869.39,TRANSFER,2024-01-07 14:48:00,B,C,PENDING
